Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-11-23 00:00:00-05:00,7.960187714730847,7.960187714730847,7.95225191116333,7.95225191116333,100,0.0,0.0,0.0
2022-11-25 00:00:00-05:00,8.110182762145996,8.110182762145996,8.110182762145996,8.110182762145996,50,0.0,0.0,0.0
2022-11-28 00:00:00-05:00,8.126853111139035,8.1494722366333,8.126853111139035,8.1494722366333,50,0.0,0.0,0.0
2022-11-29 00:00:00-05:00,8.154627935520805,8.154627935520805,8.08716869354248,8.08716869354248,800,0.0,0.0,0.0
2022-11-30 00:00:00-05:00,8.190339929455293,8.52446174621582,8.190339929455293,8.52446174621582,250,0.0,0.0,0.0
2022-12-01 00:00:00-05:00,8.5554146518785,8.571287770026384,8.5554146518785,8.556208610534668,200,0.0,0.0,0.0
2022-12-02 00:00:00-05:00,8.635972023010254,8.635972023010254,8.635972023010254,8.635972023010254,50,0.0,0.0,0.0
2022-12-05 00:00:00-05:00,8.400656304138858,8.400656304138858,8.340339660644531,8.340339660644531,50,0.0,0.0,0.0
2022-12-06 00:00:00-05:00,8.16097640991211,8.16097640991211,8.16097640991211,8.16097640991211,0,0.0,0.0,0.0
2022-12-07 00:00:00-05:00,7.896300145675149,7.930029392242432,7.896300145675149,7.930029392242432,1250,0.0,0.0,0.0
2022-12-08 00:00:00-05:00,7.857013773915973,7.886775493621826,7.857013773915973,7.886775493621826,50,0.0,0.0,0.0
2022-12-09 00:00:00-05:00,8.120501518249512,8.120501518249512,8.120501518249512,8.120501518249512,0,0.0,0.0,0.0
2022-12-12 00:00:00-05:00,7.709397792816163,7.709397792816163,7.709397792816163,7.709397792816162,50,0.0,0.0,0.0
2022-12-13 00:00:00-05:00,7.460195376863931,7.460195376863931,7.423688411712647,7.4236884117126465,50,0.0,0.0,0.0
2022-12-14 00:00:00-05:00,7.254246234893799,7.254246234893799,7.254246234893799,7.254246234893799,50,0.0,0.0,0.0
2022-12-15 00:00:00-05:00,7.280437469482422,7.280437469482422,7.280437469482422,7.280437469482422,50,0.0,0.0,0.0
2022-12-16 00:00:00-05:00,7.103056326556075,7.103056326556075,6.962979793548584,6.962979793548584,400,0.0,0.0,0.0
2022-12-19 00:00:00-05:00,6.932425498962402,6.932425498962402,6.932425498962402,6.932425498962402,50,0.0,0.0,0.0
2022-12-20 00:00:00-05:00,6.478068828582764,6.478068828582764,6.478068828582764,6.478068828582764,0,0.0,0.0,0.0
2022-12-21 00:00:00-05:00,6.451084613800049,6.451084613800049,6.451084613800049,6.451084613800049,50,0.0,0.0,0.0
2022-12-22 00:00:00-05:00,5.926093578338623,5.926093578338623,5.926093578338623,5.926093578338623,50,0.0,0.0,0.0
2022-12-23 00:00:00-05:00,5.83085823059082,5.83085823059082,5.83085823059082,5.83085823059082,50,0.0,0.0,0.0
2022-12-27 00:00:00-05:00,5.2840399742126465,5.2840399742126465,5.2840399742126465,5.2840399742126465,50,0.0,0.0,0.0
2022-12-28 00:00:00-05:00,5.422529697418213,5.422529697418213,5.422529697418213,5.422529697418213,50,0.0,0.0,0.0
2022-12-29 00:00:00-05:00,5.750699996948242,5.750699996948242,5.750699996948242,5.750699996948242,50,0.0,0.0,0.0
2022-12-30 00:00:00-05:00,5.803872585296631,5.803872585296631,5.803872585296631,5.803872585296631,0,0.0,0.0,0.0
2023-01-03 00:00:00-05:00,5.315388202667236,5.315388202667236,5.315388202667236,5.315388202667236,50,0.0,0.0,0.0
2023-01-04 00:00:00-05:00,5.536814360773572,5.547528262606144,5.50983073806975,5.546338081359863,600,0.0,0.0,0.0
2023-01-05 00:00:00-05:00,5.305467849268641,5.4641956124463125,5.305467849268641,5.43840217590332,750,0.0,0.0,0.0
2023-01-06 00:00:00-05:00,5.309039435199625,5.571336802668672,5.309039435199625,5.564194202423096,1050,0.0,0.0,0.0
2023-01-09 00:00:00-05:00,5.853079535904524,5.936411530875182,5.816572189331055,5.816572189331055,1300,0.0,0.0,0.0
2023-01-10 00:00:00-05:00,5.90642447737485,5.90642447737485,5.663694832285869,5.773136138916016,1800,1.998,0.0,0.0
2023-01-11 00:00:00-05:00,5.957525192266044,5.9639129638671875,5.914941266601281,5.9639129638671875,500,0.0,0.0,0.0
2023-01-12 00:00:00-05:00,5.846805679747381,6.018420219421387,5.846805679747381,6.018420219421387,750,0.0,0.0,0.0
2023-01-13 00:00:00-05:00,5.7999633600484,5.96476411819458,5.748862409585792,5.96476411819458,1250,0.0,0.0,0.0
2023-01-17 00:00:00-05:00,6.076762349218883,6.170447247702487,6.076762349218883,6.155542850494385,1850,0.0,0.0,0.0
2023-01-18 00:00:00-05:00,6.200254238847041,6.208770860167862,6.142765522003174,6.142765522003174,2600,0.0,0.0,0.0
2023-01-19 00:00:00-05:00,6.166187222500363,6.178962765076879,6.115512284402022,6.143191814422607,2550,0.0,0.0,0.0
