Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-05-03 00:00:00-04:00,24.009494914313894,24.302908734169645,23.9180004376106,24.13569450378418,17117400,0.0,0.0,0.0
2022-05-04 00:00:00-04:00,24.148317145579295,24.88658620757333,24.10414863668263,24.864501953125,10825800,0.0,0.0,0.0
2022-05-05 00:00:00-04:00,24.65626674603465,24.697281385554767,24.03157834807939,24.246118545532227,11702700,0.0,0.0,0.0
2022-05-06 00:00:00-04:00,24.142005141442134,24.36916621822977,23.97163704180353,24.30290985107422,11724900,0.0,0.0,0.0
2022-05-09 00:00:00-04:00,24.03473751782801,24.208263101052577,23.892763189472518,23.97479248046875,13332000,0.0,0.0,0.0
2022-05-10 00:00:00-04:00,24.183019301256518,24.26505039051982,23.656136678514738,23.854900360107422,16161300,0.0,0.0,0.0
2022-05-11 00:00:00-04:00,23.858055779584838,24.154625270797414,23.640361710011128,23.665599822998047,14619000,0.0,0.0,0.0
2022-05-12 00:00:00-04:00,23.634051557958706,23.81388666174086,23.432132201558304,23.80757713317871,15341400,0.0,0.0,0.0
2022-05-13 00:00:00-04:00,23.96848205557247,24.11676590723769,23.835971122799837,24.072595596313477,8690100,0.0,0.0,0.0
2022-05-16 00:00:00-04:00,24.025271579660693,24.29975503196121,23.88014158871148,24.154626846313477,9478800,0.0,0.0,0.0
2022-05-17 00:00:00-04:00,24.444882524795478,24.615250600385227,24.34076719640633,24.59316635131836,8304000,0.0,0.0,0.0
2022-05-18 00:00:00-04:00,24.422800338571562,24.45119411968302,23.75078590254445,23.826505661010742,10883400,0.0,0.0,0.0
2022-05-19 00:00:00-04:00,23.54255666748442,23.719236101274603,23.321706923921333,23.473146438598633,12990300,0.0,0.0,0.0
2022-05-20 00:00:00-04:00,23.605656556082792,23.681376310817324,23.10085819118591,23.577260971069336,10151400,0.0,0.0,0.0
2022-05-23 00:00:00-04:00,23.788647744902,23.990567109813473,23.671913337725243,23.87383270263672,8779500,0.0,0.0,0.0
2022-05-24 00:00:00-04:00,23.788646035812935,24.075750337832194,23.56779629498252,24.012651443481445,9628200,0.0,0.0,0.0
2022-05-25 00:00:00-04:00,23.97478896763206,24.337613000401692,23.930618661528502,24.25242805480957,10427100,0.0,0.0,0.0
2022-05-26 00:00:00-04:00,24.37547421847893,24.668889860456396,24.37547421847893,24.580549240112305,9681300,0.0,0.0,0.0
2022-05-27 00:00:00-04:00,24.678356412104453,24.962305068969727,24.649960824297313,24.962305068969727,7304700,0.0,0.0,0.0
2022-05-31 00:00:00-04:00,24.832948593484705,24.94021779225119,24.593168472981763,24.795087814331055,8544900,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,24.88343016131889,24.905514413828584,24.388095162945298,24.58686065673828,6660000,0.0,0.0,0.0
2022-06-02 00:00:00-04:00,24.6310274468341,24.798243481027633,24.309218045233337,24.795087814331055,9066900,0.0,0.0,0.0
2022-06-03 00:00:00-04:00,24.646805677550024,24.76038441225405,24.577395447841205,24.624719619750977,5053800,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,24.788780023767668,24.880274506067057,24.605791059168894,24.649959564208984,5256600,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,24.4985212298492,24.899206098574396,24.463816113284704,24.886585235595703,6089400,0.0,0.0,0.0
2022-06-08 00:00:00-04:00,24.766693756522592,24.766693756522592,24.47327813728809,24.511138916015625,7344300,0.0,0.0,0.0
2022-06-09 00:00:00-04:00,24.466971869666857,24.564775885577248,24.05997747061742,24.06313133239746,5587500,0.0,0.0,0.0
2022-06-10 00:00:00-04:00,23.74447614184727,23.80442117570968,23.548866316396467,23.56779670715332,12758700,0.0,0.0,0.0
2022-06-13 00:00:00-04:00,23.12925023164637,23.233365563565194,22.797975652605658,22.898935317993164,19847100,0.0,0.0,0.0
2022-06-14 00:00:00-04:00,22.955729321895976,23.078775067289754,22.589751363487448,22.763275146484375,12123300,0.0,0.0,0.0
2022-06-15 00:00:00-04:00,22.92102607880267,23.10086119668232,22.514031667165266,22.8389949798584,10636500,0.0,0.0,0.0
2022-06-16 00:00:00-04:00,22.44146337407404,22.454084236144826,22.11965576283786,22.271095275878906,13704000,0.0,0.0,0.0
2022-06-17 00:00:00-04:00,22.277404662977283,22.438309370225596,22.040780199688673,22.182754516601562,11796300,0.0,0.0,0.0
2022-06-21 00:00:00-04:00,22.520337318707412,22.775892157171967,22.454082761765033,22.70648193359375,10361100,0.0,0.0,0.0
2022-06-22 00:00:00-04:00,22.220616446147957,22.555044934624938,22.195376526162875,22.368900299072266,8873400,0.0,0.0,0.0
2022-06-23 00:00:00-04:00,22.416225476367956,22.542426887249036,22.198531382405974,22.435155868530273,7862400,0.0,0.0,0.0
2022-06-24 00:00:00-04:00,22.66231385256617,23.034603118896484,22.573975036402167,23.034603118896484,8217900,0.0,0.0,0.0
2022-06-27 00:00:00-04:00,23.100858572840448,23.179732190345327,22.987278036211478,23.037757873535156,8454600,0.0,0.0,0.0
2022-06-28 00:00:00-04:00,23.18919708433802,23.309087147750034,22.782202724213665,22.797977447509766,10842300,0.0,0.0,0.0
2022-06-29 00:00:00-04:00,22.794822669217396,22.861079037065448,22.589749453073438,22.668624877929688,6081900,0.0,0.0,0.0
2022-06-30 00:00:00-04:00,22.463551658303853,22.760121185401772,22.375211030954866,22.59921646118164,8898900,0.0,0.0,0.0
2022-07-01 00:00:00-04:00,22.564509633410626,22.82006449462032,22.35943461105953,22.76958465576172,8765100,0.0,0.0,0.0
2022-07-05 00:00:00-04:00,22.479324467156935,22.60867972999722,22.138584655431995,22.60552406311035,8808900,0.0,0.0,0.0
2022-07-06 00:00:00-04:00,22.630765007169476,22.804288782475677,22.476171623438933,22.665470123291016,7683300,0.0,0.0,0.0
2022-07-07 00:00:00-04:00,22.79482382663558,22.977814604957352,22.77905090722517,22.917869567871094,6652200,0.0,0.0,0.0
2022-07-08 00:00:00-04:00,22.89262777315623,22.98096839067284,22.78220290391116,22.873699188232422,6412800,0.0,0.0,0.0
2022-07-11 00:00:00-04:00,22.775896963101463,22.864237594532863,22.706486724877028,22.747501373291016,6435900,0.0,0.0,0.0
2022-07-12 00:00:00-04:00,22.719100934832348,22.917866410482183,22.56450757077278,22.656002044677734,5953500,0.0,0.0,0.0
2022-07-13 00:00:00-04:00,22.40675941764025,22.649695228666815,22.315266738081764,22.48879051208496,8006700,0.0,0.0,0.0
2022-07-14 00:00:00-04:00,22.163826085055153,22.356280240661015,22.047089880712562,22.33419418334961,10183200,0.0,0.0,0.0
2022-07-15 00:00:00-04:00,22.548732848234128,22.66231157263294,22.431998457207072,22.656002044677734,5757900,0.0,0.0,0.0
2022-07-18 00:00:00-04:00,22.794822426280007,22.842148402809947,22.40991411211067,22.479324340820312,6536100,0.0,0.0,0.0
2022-07-19 00:00:00-04:00,22.605525363373545,22.946265194697737,22.592906305703067,22.905250549316406,5415900,0.0,0.0,0.0
2022-07-20 00:00:00-04:00,22.87685391790405,22.946264147829567,22.731723929505637,22.851613998413086,7205400,0.0,0.0,0.0
2022-07-21 00:00:00-04:00,22.753808133771656,22.870542526245117,22.58974776779457,22.870542526245117,6507900,0.0,0.0,0.0
2022-07-22 00:00:00-04:00,22.908402289604247,22.971502988017633,22.637074521800628,22.772737503051758,6758400,0.0,0.0,0.0
2022-07-25 00:00:00-04:00,22.83268262014998,22.917867570411147,22.756962864951323,22.880006790161133,7557600,0.0,0.0,0.0
2022-07-26 00:00:00-04:00,22.864232860570198,22.93364127912219,22.769582719434027,22.813751220703125,6735600,0.0,0.0,0.0
2022-07-27 00:00:00-04:00,22.867389958199762,23.21128365418571,22.81691011648987,23.13871955871582,6378900,0.0,0.0,0.0
2022-07-28 00:00:00-04:00,23.16395681625706,23.353255298253483,22.933641887948433,23.293312072753906,7521000,0.0,0.0,0.0
2022-07-29 00:00:00-04:00,23.29646797300694,23.526782921471895,23.26491852413,23.48261260986328,8176200,0.0,0.0,0.0
2022-08-01 00:00:00-04:00,23.372186768281917,23.542556673663956,23.334327792253365,23.504695892333984,8817300,0.0,0.0,0.0
2022-08-02 00:00:00-04:00,23.476301026587425,23.570951170236306,23.290156406021786,23.293312072753906,7005300,0.0,0.0,0.0
2022-08-03 00:00:00-04:00,23.40058246186421,23.602501815748607,23.312241841889072,23.53624725341797,6279000,0.0,0.0,0.0
2022-08-04 00:00:00-04:00,23.514161081494393,23.53309147215441,23.432131795702876,23.473146438598633,5891400,0.0,0.0,0.0
2022-08-05 00:00:00-04:00,23.321708023157125,23.54886730587991,23.290158574104336,23.539403915405273,6135000,0.0,0.0,0.0
2022-08-08 00:00:00-04:00,23.615121789085563,23.693995405414267,23.498387392677994,23.56464195251465,6525300,0.0,0.0,0.0
2022-08-09 00:00:00-04:00,23.567796745589494,23.618276584155808,23.45737187306301,23.555177688598633,5589300,0.0,0.0,0.0
2022-08-10 00:00:00-04:00,23.81388590361621,23.968481082926715,23.801266846893643,23.96217155456543,7348800,0.0,0.0,0.0
2022-08-11 00:00:00-04:00,24.05682166958359,24.198795986683603,23.97794444131491,24.00634002685547,6528600,0.0,0.0,0.0
2022-08-12 00:00:00-04:00,24.08521875674146,24.378632626407622,24.059978834562635,24.369169235229492,5393400,0.0,0.0,0.0
2022-08-15 00:00:00-04:00,24.21772405668704,24.438573792057372,24.167244220333895,24.41964340209961,8227500,0.0,0.0,0.0
2022-08-16 00:00:00-04:00,24.372320395033526,24.659424703649183,24.369166533424362,24.567930221557617,10325700,0.0,0.0,0.0
2022-08-17 00:00:00-04:00,24.384939320986,24.539534503348428,24.302910034765763,24.410181045532227,6731700,0.0,0.0,0.0
2022-08-18 00:00:00-04:00,24.495363351698362,24.577394440401488,24.422799263350864,24.55846405029297,6210300,0.0,0.0,0.0
2022-08-19 00:00:00-04:00,24.44488609029617,24.470124204167412,24.28713524149094,24.366010665893555,7356900,0.0,0.0,0.0
2022-08-22 00:00:00-04:00,24.170401283578983,24.170401283578983,23.870676109601735,23.914846420288086,6321600,0.0,0.0,0.0
2022-08-23 00:00:00-04:00,23.914845456430697,24.006339935756777,23.84543522890699,23.867521286010742,5048400,0.0,0.0,0.0
2022-08-24 00:00:00-04:00,23.8359710082063,23.927467296574243,23.772872111733466,23.87698745727539,4852200,0.0,0.0,0.0
2022-08-25 00:00:00-04:00,23.962168833379433,24.14200210571289,23.895914279856456,24.14200210571289,5538300,0.0,0.0,0.0
2022-08-26 00:00:00-04:00,24.138850484013556,24.192485991234324,23.419513663543253,23.432132720947266,9096300,0.0,0.0,0.0
2022-08-29 00:00:00-04:00,23.324863365439057,23.457372493857093,23.198663765683435,23.28069305419922,8014500,0.0,0.0,0.0
2022-08-30 00:00:00-04:00,23.324863097652763,23.324863097652763,22.952573831322454,23.034603118896484,7905600,0.0,0.0,0.0
2022-08-31 00:00:00-04:00,23.097700749377676,23.13871538771094,22.816906003494626,22.842145919799805,6569100,0.0,0.0,0.0
2022-09-01 00:00:00-04:00,22.75065437563643,22.94626420349127,22.62761044480754,22.933643341064453,11283300,0.0,0.0,0.0
2022-09-02 00:00:00-04:00,23.157650515645674,23.242835476272017,22.633921693803057,22.72541618347168,7192800,0.0,0.0,0.0
2022-09-06 00:00:00-04:00,22.80428873856693,22.83899385462165,22.564510398509107,22.64653968811035,7915800,0.0,0.0,0.0
2022-09-07 00:00:00-04:00,22.637075708374628,23.01251883585443,22.59605925934021,22.977813720703125,6258300,0.0,0.0,0.0
2022-09-08 00:00:00-04:00,22.889471367045175,23.167112267243354,22.7758926399653,23.16080093383789,6693600,0.0,0.0,0.0
2022-09-09 00:00:00-04:00,23.2933140629957,23.479458699466026,23.255453280180692,23.432132720947266,5499000,0.0,0.0,0.0
2022-09-12 00:00:00-04:00,23.48892401180045,23.652982590676128,23.44790756178003,23.526782989501953,7610100,0.0,0.0,0.0
2022-09-13 00:00:00-04:00,23.176577840465068,23.204971620047974,22.548733748667964,22.62129783630371,10521300,0.0,0.0,0.0
2022-09-14 00:00:00-04:00,22.69386377460585,22.741187944206196,22.457239316001413,22.640228271484375,7096500,0.0,0.0,0.0
2022-09-15 00:00:00-04:00,22.605523891207802,22.67493411977971,22.381520287081944,22.46039390563965,7848000,0.0,0.0,0.0
2022-09-16 00:00:00-04:00,22.327884782221574,22.48878949150127,22.23639030151379,22.46039390563965,11690100,0.0,0.0,0.0
2022-09-19 00:00:00-04:00,22.274248555217103,22.646537799704152,22.271094693757888,22.640228271484375,6936000,0.0,0.0,0.0
2022-09-20 00:00:00-04:00,22.488789459608935,22.488789459608935,22.24585365995177,22.40360450744629,10531800,0.0,0.0,0.0
2022-09-21 00:00:00-04:00,22.529989324049414,22.689166258013167,22.093842594047786,22.097026824951172,12713100,0.212333,0.0,0.0
2022-09-22 00:00:00-04:00,22.09702836101487,22.18616679443973,21.953768928324646,22.023805618286133,16892100,0.0,0.0,0.0
2022-09-23 00:00:00-04:00,21.826423841376748,21.870993966164004,21.399829800717715,21.67043113708496,22713600,0.0,0.0,0.0
2022-09-26 00:00:00-04:00,21.587661971633015,21.724556605103622,21.3457131988891,21.431669235229492,13227600,0.0,0.0,0.0
2022-09-27 00:00:00-04:00,21.609947139784417,21.718187328229124,21.208819592439067,21.332977294921875,19514100,0.0,0.0,0.0
2022-09-28 00:00:00-04:00,21.431665875220222,21.839160015233656,21.37117823610667,21.734102249145508,11484900,0.0,0.0,0.0
2022-09-29 00:00:00-04:00,21.590844711052924,21.609946455951267,21.25020482081732,21.40301513671875,12804000,0.0,0.0,0.0
2022-09-30 00:00:00-04:00,21.412563482229974,21.543089628108135,21.119676167161767,21.14832878112793,10547700,0.0,0.0,0.0
2022-10-03 00:00:00-04:00,21.39983058719892,21.807322900547696,21.313874565393892,21.715002059936523,9942000,0.0,0.0,0.0
2022-10-04 00:00:00-04:00,21.982421348366312,22.291226211183474,21.9410354488952,22.281675338745117,10969500,0.0,0.0,0.0
2022-10-05 00:00:00-04:00,22.10020989695971,22.370811239305684,21.982418852995636,22.243471145629883,7479600,0.0,0.0,0.0
