Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-02 00:00:00-04:00,7.880000114440918,8.109999656677246,7.630000114440918,7.860000133514404,6120200,0.0,0.0
2022-05-03 00:00:00-04:00,7.489999771118164,7.800000190734863,6.889999866485596,7.150000095367432,17096000,0.0,0.0
2022-05-04 00:00:00-04:00,6.710000038146973,7.510000228881836,6.46999979019165,7.5,13141900,0.0,0.0
2022-05-05 00:00:00-04:00,7.25,7.25,6.179999828338623,6.230000019073486,8710900,0.0,0.0
2022-05-06 00:00:00-04:00,6.199999809265137,6.300000190734863,5.659999847412109,5.920000076293945,7052600,0.0,0.0
2022-05-09 00:00:00-04:00,5.739999771118164,5.829999923706055,5.050000190734863,5.079999923706055,8236800,0.0,0.0
2022-05-10 00:00:00-04:00,5.289999961853027,5.329999923706055,4.78000020980835,4.880000114440918,7071800,0.0,0.0
2022-05-11 00:00:00-04:00,4.880000114440918,4.894999980926514,4.289999961853027,4.340000152587891,7444400,0.0,0.0
2022-05-12 00:00:00-04:00,4.239999771118164,5.014999866485596,4.159999847412109,4.760000228881836,7428000,0.0,0.0
2022-05-13 00:00:00-04:00,5.0,5.320000171661377,4.900000095367432,5.199999809265137,6825000,0.0,0.0
2022-05-16 00:00:00-04:00,5.289999961853027,5.340000152587891,4.820000171661377,4.860000133514404,6070000,0.0,0.0
2022-05-17 00:00:00-04:00,5.210000038146973,5.78000020980835,5.119999885559082,5.710000038146973,7037600,0.0,0.0
2022-05-18 00:00:00-04:00,5.630000114440918,6.340000152587891,5.389999866485596,5.449999809265137,8711900,0.0,0.0
2022-05-19 00:00:00-04:00,5.5,5.949999809265137,5.434999942779541,5.829999923706055,6715400,0.0,0.0
2022-05-20 00:00:00-04:00,5.920000076293945,6.0,5.309999942779541,5.630000114440918,5048400,0.0,0.0
2022-05-23 00:00:00-04:00,5.599999904632568,5.797999858856201,5.400000095367432,5.760000228881836,3717100,0.0,0.0
2022-05-24 00:00:00-04:00,5.619999885559082,5.730000019073486,5.28000020980835,5.389999866485596,3973200,0.0,0.0
2022-05-25 00:00:00-04:00,5.389999866485596,5.730000019073486,5.320000171661377,5.71999979019165,3486700,0.0,0.0
2022-05-26 00:00:00-04:00,5.53000020980835,6.068999767303467,5.510000228881836,5.760000228881836,5036500,0.0,0.0
