Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-05-03 00:00:00-04:00,155.62827792248643,158.14747110367338,153.82747065183054,156.93707275390625,88966500,0.0,0.0
2022-05-04 00:00:00-04:00,157.12403328379716,163.82544428980776,156.7205671988061,163.37278747558594,108256500,0.0,0.0
2022-05-05 00:00:00-04:00,161.23738888499025,161.46371729012728,152.47929194392455,154.27027893066406,130525300,0.0,0.0
2022-05-06 00:00:00-04:00,153.74795219056614,157.12822726592017,151.94448418251287,154.99954223632812,116124600,0.23,0.0
2022-05-09 00:00:00-04:00,152.68362217522588,153.5705818622736,149.29351226682695,149.85523986816406,131577900,0.0,0.0
2022-05-10 00:00:00-04:00,153.26507972972064,154.46739183893223,150.71262137734965,152.26971435546875,115366700,0.0,0.0
2022-05-11 00:00:00-04:00,151.2743434971103,153.19606667734942,143.69584140711092,144.37583923339844,142689800,0.0,0.0
2022-05-12 00:00:00-04:00,140.69992744454566,144.08018734631574,136.78748878802156,140.4929656982422,182602000,0.0,0.0
2022-05-13 00:00:00-04:00,142.49353909158592,145.95265608735048,141.03500230205145,144.9770050048828,113990900,0.0,0.0
2022-05-16 00:00:00-04:00,143.43961316503615,145.38105052063565,142.08946713795373,143.42974853515625,86643800,0.0,0.0
2022-05-17 00:00:00-04:00,146.70164625018603,147.5984555661727,144.55324673702833,147.07614135742188,78336300,0.0,0.0
2022-05-18 00:00:00-04:00,144.72076550868903,145.22336538861344,137.87152447980347,138.7781982421875,109742900,0.0,0.0
2022-05-19 00:00:00-04:00,137.85186703298902,139.60605738527047,134.6194253700737,135.35855102539062,136095600,0.0,0.0
2022-05-20 00:00:00-04:00,137.07328272324338,138.65993938193793,130.68724267872005,135.59503173828125,137426100,0.0,0.0
2022-05-23 00:00:00-04:00,135.792118107207,141.18280747509044,135.6541486277064,141.0349884033203,117726300,0.0,0.0
2022-05-24 00:00:00-04:00,138.7683624803835,139.91154699464488,135.3388239751479,138.32489013671875,104132700,0.0,0.0
2022-05-25 00:00:00-04:00,136.42285136269513,139.73413423560646,136.33415991086508,138.48255920410156,92482700,0.0,0.0
2022-05-26 00:00:00-04:00,135.3979626037819,142.24719057579537,135.15158738869113,141.6953125,90601500,0.0,0.0
2022-05-27 00:00:00-04:00,143.2818992747781,147.50968927748528,143.1537794136971,147.47027587890625,90978500,0.0,0.0
2022-05-31 00:00:00-04:00,146.9085912630533,148.47553371046925,144.71091395436392,146.68191528320312,103718400,0.0,0.0
2022-06-01 00:00:00-04:00,147.7265663476628,149.5398992781837,145.53875333248308,146.5538330078125,74286600,0.0,0.0
2022-06-02 00:00:00-04:00,145.68656579095972,149.07669050037924,144.73062893844732,149.01756286621094,72348100,0.0,0.0
2022-06-03 00:00:00-04:00,144.770075780819,145.82456895882646,142.36546622324047,143.27212524414062,88570300,0.0,0.0
2022-06-06 00:00:00-04:00,144.89813670997125,146.41581589469035,142.79901584167854,144.0210418701172,71598400,0.0,0.0
2022-06-07 00:00:00-04:00,142.25704884726255,146.83962162801657,142.01067364318868,146.5538330078125,67808200,0.0,0.0
2022-06-08 00:00:00-04:00,146.42568759453718,147.69697680968412,145.32193168448424,145.81468200683594,53950200,0.0,0.0
2022-06-09 00:00:00-04:00,144.9474487547002,145.80482957531117,140.46341743862806,140.5718231201172,69473000,0.0,0.0
2022-06-10 00:00:00-04:00,138.24604500265073,138.7190811555441,135.07273136179253,135.1417236328125,91437900,0.0,0.0
2022-06-13 00:00:00-04:00,130.94345514835987,133.23967326736573,129.5341965596281,129.9678192138672,122207100,0.0,0.0
