Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-11 00:00:00-05:00,24.201806047333456,26.35208219952564,23.305443212180602,26.104087829589844,37900,0.0,0.0
2024-12-12 00:00:00-05:00,26.00449370610787,27.985456751113745,25.795341299273836,26.508447647094727,174100,0.0,0.0
2024-12-13 00:00:00-05:00,26.821180425954466,28.59398651123047,25.99453440089037,28.59398651123047,152800,0.0,0.0
2024-12-16 00:00:00-05:00,27.876894005803333,29.823993902200726,24.89897662893915,28.305156707763672,694700,0.0,0.0
2024-12-17 00:00:00-05:00,26.492514214477314,27.936653866425438,25.343176105123643,27.259403228759766,445300,0.0,0.0
2024-12-18 00:00:00-05:00,27.139886572809502,29.550107768288697,24.400998937021388,25.147968292236328,440100,0.0,0.0
2024-12-19 00:00:00-05:00,26.791299504858344,28.60394476932882,26.532349909985243,27.050249099731445,422500,0.0,0.0
2024-12-20 00:00:00-05:00,25.71566388895076,31.68046331154666,25.073269807768998,31.661540985107422,625900,0.0,0.0
2024-12-23 00:00:00-05:00,31.74429077042618,32.76122515993767,29.22189513407675,31.714380264282227,658100,0.033,0.0
2024-12-24 00:00:00-05:00,31.95365929847308,34.92470118143565,31.95365929847308,33.110172271728516,526000,0.0,0.0
2024-12-26 00:00:00-05:00,33.69839754067475,33.89779710783752,32.25275543278265,32.89083480834961,386700,0.0,0.0
2024-12-27 00:00:00-05:00,32.28266843943168,32.68146377793227,29.47214196598194,30.428258895874023,463100,0.0,0.0
2024-12-30 00:00:00-05:00,28.683519277733062,30.478107807264987,28.115232973435123,28.892887115478516,439600,0.0,0.0
2024-12-31 00:00:00-05:00,29.241837220939,29.46117524093779,27.30866645979483,27.776256561279297,295200,0.0,0.0
2025-01-02 00:00:00-05:00,28.165083382053524,28.194993889695635,25.39842512927222,27.367488861083984,454400,0.0,0.0
2025-01-03 00:00:00-05:00,27.51703713634805,30.809111651856185,27.51703713634805,30.737327575683594,378600,0.0,0.0
2025-01-06 00:00:00-05:00,29.87991177674913,30.88687602182464,26.730408996363856,27.756315231323242,844100,0.0,0.0
2025-01-07 00:00:00-05:00,27.098298786778987,27.25781768384783,23.259871285127602,23.409420013427734,805100,0.0,0.0
