전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
87.32698819090375,11.035929366534017,-11.035929366534017,-22.071858733068034,-33.10778809960205,80.24230700263905,98.80082750526303,89.52156725395105,33.00300016403198,,,48.168352218996525,,
