전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
119.54775781405024,3.6435430716842765,-3.6435430716842765,-7.287086143368553,-10.930629215052829,83.99425772673536,91.94332273003708,87.96879022838621,18.658159255981445,19.702093841552735,17.487266888618468,9.710711718746886,3.897583058822942,17.05659577184887
