전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
260.33765465289036,5.166180038589677,-5.166180038589677,-10.332360077179354,-15.498540115769032,65.81738004755795,98.65891019105683,82.23814511930739,20.244524478912354,21.06818278503418,17.85685465335846,16.525335910756223,11.969790623542007,32.10613296979016
