전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
15.418746248539694,3.140833728726454,-3.140833728726454,-6.281667457452908,-9.422501186179362,72.61613754642897,93.4637294407487,83.03993349358883,22.1,30.862164306640626,31.021112337112427,8.552035163430599,-22.267279984779858,-22.665572045211672
