전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
11.926493257352355,1.4402911593705963,-1.4402911593705963,-2.8805823187411925,-4.320873478111789,70.66016209205921,97.17226940200443,83.91621574703183,27.641000080108643,30.629566101074218,29.9972198677063,4.410117313809306,-5.777311650068063,-3.7910821815158307
