전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
82.7202946582017,3.8640425844391793,-3.8640425844391793,-7.7280851688783585,-11.592127753317538,75.00000805468163,92.08564176495747,83.54282490981956,7.37125141620636,9.79576583480835,9.233601005077363,10.971663335092789,-16.49452995181954,-11.410507117669786
