전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
13.157603419460395,0.01938817773494882,-0.01938817773494882,-0.03877635546989764,-0.058164533204846464,100.0,100.0,100.0,110.25379905700683,109.27095910644532,108.52424285888672,0.1598142192613662,1.06070378461801,1.7560661065998875
