전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
-43.51343623306146,7.052537309863107,-7.052537309863107,-14.105074619726214,-21.157611929589322,61.66774507270364,86.90476953153097,74.2862573021173,11.324500036239623,24.97496411895752,29.861185240745545,8.967284322473903,-50.590518994095056,-58.67545091361619
