전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
111.16370267318261,3.647974074345112,-3.647974074345112,-7.295948148690224,-10.943922223035337,83.52745345084203,96.19047878550897,89.8589661181755,18.810000133514404,20.128620376586912,17.868233370780946,10.15416887975974,2.9380003482774844,15.95997703520538
