전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
10.228110451250538,0.9878178624701837,-0.9878178624701837,-1.9756357249403673,-2.9634535874105508,57.41709948128819,91.8661094892043,74.64160448524625,25.78750009536743,27.477089645385743,27.356027488708495,0.00969779990562977,-6.139983352064047,-5.724612514838078
