전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
71.16435019504499,0.9451076302143054,-0.9451076302143054,-1.8902152604286109,-2.8353228906429164,50.041730595018706,14.935113833178542,32.48842221409863,298.4690002441406,263.6887199707031,253.28720001220702,-0.1638325110522351,13.004458825328177,17.64511233570712
