전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
61.16313486514271,4.516223512286787,-4.516223512286787,-9.032447024573575,-13.548670536860362,70.25008977851974,96.19048402110076,83.22028689981025,48.957500267028806,72.80065405273437,70.87943895339966,21.3910023612865,-18.366117614648537,-16.15339909187404
