전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
-12.533070360371534,1.1392593074040245,-1.1392593074040245,-2.278518614808049,-3.4177779222120734,40.81569245469038,17.816062274613582,29.315877364651982,142.5574981689453,150.65687133789064,157.64072959899903,-5.785385347165264,-10.850400405989049,-14.79993913993749
