전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
-51.5662482966062,7.049960452916336,-7.049960452916336,-14.099920905832672,-21.149881358749006,64.55525675756094,86.80851253787563,75.68188464771828,8.763499927520751,18.50191765213013,15.543199899196624,20.613907482675582,-42.870788349837376,-31.995986905048113
