전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
-14.756627585982617,1.0990444396797032,-1.0990444396797032,-2.1980888793594064,-3.2971333190391094,58.13543547593794,99.80802038410594,78.97172793002194,88.79749946594238,88.9172984008789,90.80522594451904,1.5794335321770399,1.44257480876254,-0.6665133971987732
