전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
256.7901019442475,6.4186501101592865,-6.4186501101592865,-12.837300220318573,-19.25595033047786,72.00214137681789,77.37729635105512,74.6897188639365,24.710499954223636,30.477920066833494,22.209400057792664,16.95432982767535,-5.177257650269688,30.12508011620092
