전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
14.264068278888665,3.142935592660519,-3.142935592660519,-6.285871185321038,-9.428806777981556,64.91913234671026,91.09875161280732,78.00894197975879,22.30349998474121,30.929993896484376,31.06510705947876,6.485529249886348,-23.213693221260165,-23.5476640897226
