전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
7.642470525867218,3.0544511940863748,-3.0544511940863748,-6.1089023881727496,-9.163353582259123,75.27812713702671,98.38601592668633,86.83207153185651,7.648354077339173,9.475810375213623,8.821063818931579,11.919510172503468,-9.664713827457502,-2.959545522781404
