전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
38.41521803827901,1.1627907910864168,-1.1627907910864168,-2.3255815821728336,-3.48837237325925,64.8179234833475,99.140052824657,81.97898815400225,62.85700035095215,68.19290216064454,67.03607704162597,2.995684652948698,-5.063436497747039,-3.425139535582748
