전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
141.8533461160882,2.7166917296330215,-2.7166917296330215,-5.433383459266043,-8.150075188899065,60.05907236226474,74.1545515153668,67.10681193881578,13.983663654327392,16.910657691955567,16.639386773109436,2.548234190045227,-15.20140485482444,-13.818938473366915
