전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
-4.823392260892135,8.278445965530508,-8.278445965530508,-16.556891931061017,-24.835337896591525,68.11240073660704,97.11491751993941,82.61365912827323,15.021000003814697,23.055793914794922,,20.897409245724248,-21.23454991606764,
