전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
71.85314595050068,0.9425891626580238,-0.9425891626580238,-1.8851783253160477,-2.8277674879740715,66.96974415593989,71.365175020441,69.16745958819044,294.4695022583008,261.75832006835935,251.30470001220704,3.4844045476149472,16.416552072440915,21.259176995705204
