전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
4.2770691180773035,1.775991296281879,-1.775991296281879,-3.551982592563758,-5.327973888845637,71.66351308507143,100.0,85.83175654253571,86.07799987792968,103.58976483154296,104.30689575195312,6.11305614375702,-11.825269140800577,-12.431488177827106
