전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
-51.703717007673134,7.061987482631826,-7.061987482631826,-14.123974965263653,-21.185962447895477,63.73626483992025,86.17022032109607,74.95324258050816,8.720499944686889,18.576733310699463,15.609744503498078,20.864629650903208,-43.262360579928206,-32.47807509283027
