전체변동률평균,표준편차,-1 시그마,-2 시그마,-3 시그마,RSI,Stoch,RSI-Stoch,MA20,MA125,MA200,단기이격도,중기이격도,장기이격도
52.37881037133738,1.5235040297336078,-1.5235040297336078,-3.0470080594672155,-4.5705120892008235,66.24999266404659,99.2770853982596,82.7635390311531,186.1490005493164,205.9036231689453,201.77821151733397,4.518421793540055,-5.509191842167857,-3.577300990260865
